"lakeday","jday_cum","date","lake_id","jday","year","max.depth","pH","cond","o.cline","depth_w_o","depth_no_o","o_surf","o_mean","t.max","t.min","t.surf","t.cline","t.ocline","chl.surf","pc.surf","chl.tot","pc.tot","chl.oo","pc.oo","chl.mean","pc.mean","chl.int.unf","pc.int.unf","chl.int.30","pc.int.30","dpa.ncount","dpa.ninfect","dpa.nhealthy","dpa.lprev","dpa.lprev.se","dpa.nhealthymoms","dpa.nlmoms","dpa.healthy.eggs","dpa.l.eggs","dam.ncount","dam.ninfect","dam.nhealthy","dam.lprev","dam.lprev.se","dam.nhealthymoms","dam.nlmoms","dam.healthy.eggs","dam.l.eggs","dla.ncount","dla.ninfect","dla.nhealthy","dla.lprev","dla.lprev.se","dla.nhealthymoms","dla.nlmoms","dla.healthy.eggs","dla.l.eggs","sim.ncount","sim.ninfect","sim.nhealthy","sim.lprev","sim.lprev.se","sim.nhealthymoms","sim.nlmoms","sim.healthy.eggs","sim.l.eggs","dia.ncount","dia.ninfect","dia.nhealthy","dia.lprev","dia.lprev.se","cer.ncount","cer.ninfect","cer.nhealthy","cer.lprev","cer.lprev.se","bos.ncount","bos.ninfect","bos.nhealthy","bos.lprev","bos.lprev.se","light.0.5","light.1.0","light.1.5","light.2.0","light.mean","light.sd","light.cv","surf.correct","alo.dens","bos.dens","cal.dens","cer.dens","cha.dens","cyc.dens","dam.dens","dia.dens","dla.dens","dpa.dens","fairy.dens","hol.dens","mite.dens","ost.densr","sca.dens","sim.dens","invsimp","shannon"
"Deans_257",257,"9/14/2021","Deans",257,2021,3.461,7.0495,52.995,NA,3.461,0,7.955,6.871,27.6111111111111,25.3333333333333,27.0740740740741,NA,NA,0.69,0.055,3.2827,0.52986,3.2827,0.52986,0.986875,0.14875,NA,NA,NA,NA,136,1,135,0.00735294117647059,0.00732585842818094,76,1,0.539473684210526,0,35,1,34,0.0285714285714286,0.0281603074459761,12,1,0.416666666666667,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29418.3247390568,101887.856413319,24395.6839299495,717.520115586751,54531.528784593,54531.528784593,55966.5690157665,0,17220.482774082,0,0,0,1435.0402311735,0,0,5.4509195011888,1.83302810930951
"Deans_285",285,"10/12/2021","Deans",285,2021,3.818,7.211,44.27,NA,3.818,0,7.11333333333333,6.524,23.6666666666667,22.5,23.4259259259259,NA,NA,0.633333333333333,0.06,2.846695,0.42929,2.846695,0.42929,0.86625,0.131875,NA,NA,NA,NA,34,1,33,0.0294117647058824,0.0289760107689346,20,1,1.8,0,64,2,62,0.03125,0.0217490795423048,34,2,1.20588235294118,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2.68870108797052,1.85415863199644,1.6887423322922,1.63082979445392,1.96560796167827,0.491262190811613,0.249928877166414,1.40216796783976,0,478.3467437245,12915.3620805615,5022.64080910725,239.17337186225,13632.8821961483,11719.4952212503,29896.6714827813,0,3826.773949796,0,0,0,717.520115586751,0,0,4.32029555858967,1.66828519517615
"Deans_306",306,"11/2/2021","Deans",306,2021,2.126,7.32571428571429,38.1571428571429,NA,2.126,0,8.57666666666667,8.40571428571429,16.8888888888889,16.4444444444444,16.7777777777778,NA,NA,0.42,0.123333333333333,0.8381,0.138695,0.8381,0.138695,0.52,0.112,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,40,0,40,0,0,11,0,1,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,1.0533227037609,1.40331544961203,NA,1.22831907668646,0.247482243957435,0.201480420401064,1.7356242205758,717.520115586751,837.106801517876,11480.321849388,1913.386974898,0,7414.37452772976,3228.84052014038,14709.1623695284,0,239.17337186225,0,0,0,0,0,0,3.92717766462769,1.56411017454158
"Deans_326",326,"11/22/2021","Deans",326,2021,2.187,7.43875,33.8625,NA,2.187,0,9.14333333333333,9,13.4444444444444,12.7777777777778,13.3333333333333,6.46281818181818,NA,0.336666666666667,0,0.693015,0.04416,0.693015,0.04416,0.406,0.024,0.31,0.02,NA,NA,32,0,32,0,0,22,0,1.04545454545455,NA,149,0,149,0,0,52,0,1.28846153846154,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,107,1,106,0.00934579439252336,0.00930201993926213,61,1,60,0.0163934426229508,0.0162585148747693,0,0,0,NA,NA,1.4518950243704,1.85275161614731,0.273498213930579,1.08034526898436,1.16462253085816,0.672619835330037,0.577543210360537,1.19882087984004,0,11121.5617915946,40181.126472858,5381.40086690063,0,12915.3620805615,17579.2428318754,25830.724161123,0,1076.28017338013,0,0,0,358.760057793375,0,0,4.49851907519562,1.670052833881
"Deans_348",348,"12/14/2021","Deans",348,2021,2.127,7.68666666666667,32.0333333333333,NA,2.127,0,8.995,8.89,11.5,10.6111111111111,11.4722222222222,NA,NA,0.36,0.065,0.536695,0.15249,0.536695,0.15249,0.435,0.0925,0.22,0.18,NA,NA,10,0,10,0,0,8,0,1.625,NA,335,1,334,0.00298507462686567,0.00298061596175285,107,1,1.62616822429907,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,104,0,104,0,0,124,0,124,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.520115586751,10762.8017338013,123413.459880921,15785.4425429085,0,23678.1638143628,32288.4052014038,25113.2040455363,0,717.520115586751,0,0,0,0,0,0,3.03100999018306,1.44411128287145
"Deans_369",369,"1/5/2022","Deans",4,2022,3.85,7.35409090909091,30.5181818181818,NA,3.85,0,8.90625,7.85636363636364,12,11.5555555555556,11.9583333333333,6.46281818181818,NA,0.44375,0.18625,1.35913,0.593495,1.35913,0.593495,0.382777777777778,0.175,0.425,0.22,NA,NA,37,0,37,0,0,13,0,0.692307692307692,NA,301,0,301,0,0,94,0,1.15957446808511,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,42,0,42,0,0,102,0,102,0,0,0,0,0,NA,NA,2.73458081682353,2.40032575588186,2.26042078809776,2.08886678566435,2.37104853661688,0.273786969274278,0.115470841294936,1.07958029474731,2152.56034676025,31570.885085817,116955.77884064,22960.643698776,0,15067.9224273218,55249.0489001798,30135.8448546435,0,717.520115586751,0,0,0,1435.0402311735,0,0,3.93409772540276,1.62154556429203
"Deans_391",391,"1/27/2022","Deans",26,2022,1.867,8.18642857142857,25.6142857142857,NA,1.867,0,11.0225,10.9271428571429,8.05555555555556,7.5,7.88194444444444,NA,NA,0.1625,0.13125,0.33316,0.258805,0.33316,0.258805,0.2075,0.1675,0.42,0.765,NA,NA,86,0,86,0,0,31,0,1.29032258064516,NA,383,2,381,0.00522193211488251,0.00368281009317998,131,2,1.57251908396947,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,65,0,65,0,0,124,0,124,0,0,0,0,0,NA,NA,1.24398249046612,1.50978441979199,1.6454844215291,1.4555090645631,1.46369009908758,0.166845462115119,0.113989609015683,0.610854259652872,0,24395.6839299495,142786.503001763,17220.482774082,0,7892.72127145426,53096.4885534195,22960.643698776,0,4305.1206935205,0,0,0,0,0,0,3.00896020004167,1.42432153414588
"Deans_413",413,"2/18/2022","Deans",48,2022,3.624,6.81875,26.1625,NA,3.624,0,10.8633333333333,11.0025,14.0555555555556,9.05555555555555,13.6527777777778,1.0210101010101,NA,1.185,0.206666666666667,2.54692,0.600915,2.54692,0.600915,0.869642857142857,0.213214285714286,1.885,1.12,NA,NA,23,0,23,0,0,9,0,1.33333333333333,NA,333,0,333,0,0,125,0,1.376,NA,1,0,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,4,0,4,0,0,4,0,4,0,0,0,0,0,NA,NA,1.73356981028241,1.74880855555873,1.71926656827092,1.40592053309333,1.65189136680135,0.164423617944833,0.0995365804612297,0.863633370645947,0,14350.402311735,46638.8075131388,717.520115586751,0,3228.84052014038,58477.8894203202,1076.28017338013,0,0,0,0,0,0,0,0,2.666098354848,1.13752588694535
"Deans_431",431,"3/7/2022","Deans",66,2022,1.92,7.36,30.9357142857143,NA,1.92,0,9.12571428571429,9.13071428571429,17.4444444444444,13.7222222222222,17.1269841269841,1.0139595959596,NA,0.142857142857143,0,0.328075,0,0.328075,0,0.181,0,0.305,0.07,NA,NA,51,1,50,0.0196078431372549,0.019414657705425,27,1,3.11111111111111,0,363,2,361,0.00550964187327824,0.00388515778553138,200,2,1.78,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,8,0,8,0,0,2,0,2,0,0,0,0,0,NA,NA,1.36286133864653,1.29336805004065,1.15203370009213,1.0822889600755,1.2226380122137,0.12825514265601,0.104900339572947,0.804353792595375,0,49150.1279176924,43409.9669929984,1793.80028896688,0,3228.84052014038,66011.850633981,5022.64080910725,0,0,0,0,0,0,0,0,3.26929907648591,1.30475581868042
"Deans_452",452,"3/28/2022","Deans",87,2022,2.257,7.59142857142857,28.2857142857143,NA,2.257,0,9.35833333333333,8.85357142857143,15.2222222222222,14,15.1481481481481,1.77666666666667,NA,0.505,0.085,0.998175,0.13346,0.998175,0.13346,0.543,0.1,0.4,0.085,NA,NA,48,0,48,0,0,23,0,0.565217391304348,NA,337,20,317,0.0593471810089021,0.0128706291725512,117,20,0.726495726495726,0.1,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,35,1,34,0.0285714285714286,0.0281603074459761,13,0,13,0,0,0,0,0,NA,NA,1.24376533588556,1.44412952197783,1.1326499264105,1.33937071853794,1.28997887570296,0.133028900911945,0.103124867714948,0.6668010133579,717.520115586751,5022.64080910725,83949.8535236498,4305.1206935205,0,9327.76150262776,90407.5345639306,56684.0891313533,0,2152.56034676025,0,0,0,717.520115586751,0,0,3.45454797482742,1.41124878847218
"Deans_476",476,"4/21/2022","Deans",111,2022,3.532,7.498,27.76,NA,3.532,0,8.85333333333333,6.7285,19.4444444444444,14.1111111111111,18.6666666666667,1.01290909090909,NA,0.203333333333333,0.301666666666667,1.38614,0.069425,1.38614,0.069425,0.405625,0.11375,0.335,0.085,NA,NA,82,4,78,0.0487804878048781,0.0237879226926023,38,4,0.894736842105263,0.25,92,12,80,0.130434782608696,0.0351118631777064,25,12,1.2,0,7,0,7,0,0,1,0,4,NA,0,0,0,NA,NA,0,0,NA,NA,193,16,177,0.0829015544041451,0.0198477216663443,122,0,122,0,0,0,0,0,NA,NA,1.1116356572157,1.18469509217941,2.17779318640811,1.2820964139802,1.43905508744585,0.497417495510112,0.345655631844482,0.730476190476191,0,1435.0402311735,213820.994444852,17220.482774082,0,18655.5230052555,16502.9626584953,48791.367859899,0,1435.0402311735,0,0,0,2152.56034676025,0,0,2.0888832881776,1.11423251465725
"Deans_496",496,"5/11/2022","Deans",131,2022,3.021,7.2515,35.34,NA,3.021,0,8.7,7.308,22.3888888888889,17.7222222222222,22.1203703703704,1.82242424242424,NA,0.288875716261608,0.47744014732965,2.26589745109662,0.465991367403315,2.26589745109662,0.465991367403315,0.800496443390634,0.322125345303867,0.670124481327801,1.43232044198895,NA,NA,63,0,63,0,0,22,0,0.909090909090909,NA,80,0,80,0,0,39,0,1.05128205128205,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,132,1,131,0.00757575757575758,0.00754700696890623,113,0,113,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22960.643698776,10404.0416760079,21884.3635253959,717.520115586751,63859.2902872208,5381.40086690063,42692.4468774117,0,1793.80028896688,0,0,0,358.760057793375,0,0,4.10307169728624,1.6135359592033
"Deans_519",519,"6/3/2022","Deans",154,2022,3.13,8.27611111111111,38.8833333333333,NA,3.13,0,7.135,5.21777777777778,28.37,22.1922222222222,27.5654166666667,1.26464646464646,NA,0.306090693538826,0.0264157458563535,1.1318755186722,0.153534185082873,1.1318755186722,0.153534185082873,0.420357354560081,0.0553472770323598,0.695317131001778,0.416781767955801,NA,NA,192,0,192,0,0,112,0,1.23214285714286,NA,68,0,68,0,0,19,0,1.42105263157895,NA,2,0,2,0,0,2,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,262,0,262,0,0,172,0,172,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,19731.8031786356,1255.66020227681,0,0,4484.50072241719,3228.84052014038,30494.6049124369,0,0,0,0,0,179.380028896688,0,0,2.6086573489845,1.16128763541041
"Deans_538",538,"6/22/2022","Deans",173,2022,3.78,7.93636363636364,50.1454545454545,3.20727272727273,3.20727272727273,0.572727272727273,6.75333333333333,4.27090909090909,27.8861111111111,22.3477777777778,27.8514814814815,2.36727272727273,25.2996779179056,0.426595534479352,0.320902394106814,2.38206075874333,0.924533494475138,1.70235299347955,0.586858080110497,0.785002963841138,0.343991712707182,0.497134953566489,0.262200736648251,NA,NA,10,0,10,0,0,5,0,1,NA,86,0,86,0,0,39,0,1.28205128205128,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,1,0,1,0,0,365,0,365,0,0,119,0,119,0,0,1.08238595976545,1.13443815347258,1.17609218185373,1.03651143111557,1.10735693155183,0.0608291639999734,0.0549318492229315,0.716010802469136,0,38387.3261838912,1793.80028896688,49508.8879754858,0,5022.64080910725,13991.6422539416,0,0,0,0,0,0,1435.0402311735,0,0,2.92235899662026,1.25359693022685
"Deans_559",559,"7/13/2022","Deans",194,2022,3.653,7.154,54.71,3.2989898989899,3.2989898989899,0.354010101010101,6.53333333333333,4.206,28.665,25.205,28.5301851851852,2.5459595959596,26.5816343978343,0.493333333333333,0.166666666666667,3.142605,0.699255,2.317605,0.436755,0.94375,0.265,0.716,0.122,NA,NA,14,0,14,0,0,5,0,1,NA,23,0,23,0,0,10,0,0.6,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,3,0,3,0,0,72,2,70,0.0277777777777778,0.0193671302438443,547,0,547,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,44247.0737945163,7414.37452772976,19612.2164927045,0,14111.2289398728,2870.080462347,1195.86685931125,717.520115586751,239.17337186225,0,0,0,956.693487449001,0,0,3.20107050410214,1.44091590691453
"Deans_582",582,"8/5/2022","Deans",217,2022,3.231,9.18,50.7375,3.231,3.231,0,6.27666666666667,5.27875,29.6122222222222,28.1583333333333,29.4892592592593,2.93727272727273,28.2323366422924,0.45,0.03,1.71024,0.242435,1.71024,0.242435,0.642857142857143,0.0957142857142857,0.891,1.441,0.712,1.285,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0,0,531,0,531,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,124130.979996508,16144.2026007019,0,0,2152.56034676025,717.520115586751,3228.84052014038,0,0,0,0,0,717.520115586751,0,0,1.37938391347874,0.583426231437948
"Deans_616",616,"9/8/2022","Deans",251,2022,1.469,8.012,47,3.231,3.231,-1.762,6.7775,6.714,27.415,27.2194444444444,27.3690277777778,6.46281818181818,NA,1.005,0.335,0.984445,0.32434,0.984445,0.32434,1.005,0.335,1.294,0.3,0.996,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966693016949481,1.24288461364607,1.3861936573426,1.31687091128991,1.22816054980701,0.183871386306045,0.149712825684669,0.997404337268693,0,2152.56034676025,21166.8434098091,0,0,2152.56034676025,2511.32040455363,1793.80028896688,0,3228.84052014038,0,0,0,0,0,0,2.28263214670982,1.22331164704079
"Deans_644",644,"10/6/2022","Deans",279,2022,2.43,7.01,40.3875,NA,2.43,0,7.8875,7.8,20.5572222222222,20.0355555555556,20.4375,NA,NA,0.4925,0.1875,1.247375,0.438765,1.247375,0.438765,0.541428571428571,0.192857142857143,0.598,0.21,0.224,0.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953186426201909,1.01446576353514,NA,0.983826094868524,0.043331034974944,0.0440433885632345,1.12887112887113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deans_679",679,"11/10/2022","Deans",314,2022,3.409,5.899,39.3,NA,3.409,0,7.0975,6.71,17.7116666666667,17.5322222222222,17.70375,6.46281818181818,NA,0.4625,0.2025,1.2602,0.619085,1.2602,0.619085,0.4225,0.21375,0.46,0.244,0.222,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18233287000283,1.11921130766893,1.24787801566984,1.20960997942523,1.18975804319171,0.0541725812039157,0.0455324353669335,0.800442415399821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deer_104",104,"4/14/2021","Deer",104,2021,1.689,6.7475,61.1,NA,1.689,0,4.17,4.0725,20.0555555555556,20.0555555555556,20.0555555555556,6.46281818181818,NA,0.25,0.364285714285715,0.32726,0.541062585034014,0.32726,0.541062585034014,0.25,0.420181405895692,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,34,0,34,0,0,1,0,8,NA,256,2,254,0.0078125,0.00550265022928938,14,2,NA,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2870.080462347,0,0,0,0,0,0,254719.641033296,0,0,0,0,0,0,0,1.02253235058433,0.061239014564552
"Deer_111",111,"4/21/2021","Deer",111,2021,1.591,6.975,63.6666666666667,NA,1.591,0,5.45,5.25333333333333,19.3888888888889,19.1666666666667,19.3518518518519,6.46281818181818,NA,0.706666666666667,0.601360544217687,0.74152,0.63206462585034,0.74152,0.63206462585034,0.6925,0.618707482993198,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,78,3,75,0.0384615384615385,0.0217745583489345,43,3,0,0,316,8,308,0.0253164556962025,0.00883669219844611,104,8,0.0865384615384615,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11121.5617915946,15067.9224273218,0,0,2152.56034676025,19014.2830630489,0,65653.0905761877,0,0,0,0,1793.80028896688,0,0,2.6199979531266,1.24982511070687
"Deer_118",118,"4/28/2021","Deer",118,2021,1.539,7.05666666666667,58.6,NA,1.539,0,7.45,7.16,20.9444444444444,20.6666666666667,20.9074074074074,6.46281818181818,NA,2.75333333333333,1.31836734693878,2.473125,1.29161258503401,2.473125,1.29161258503401,2.54,1.32125850340136,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,45,3,42,0.0666666666666667,0.0371848900681811,26,3,1.07692307692308,0,305,11,294,0.0360655737704918,0.0106762872159918,88,7,2.65909090909091,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20628.7033231191,28162.66453678,0,0,0,1076.28017338013,0,33364.6853747839,0,0,0,0,0,0,0,2.96935426033708,1.13542347176559
"Deer_125",125,"5/5/2021","Deer",125,2021,1.516,6.84333333333333,58.8666666666667,NA,1.516,0,5.23666666666667,5.125,21,20.6666666666667,20.8703703703704,6.46281818181818,NA,0.5,0.470294784580499,0.49345,0.41580612244898,0.49345,0.41580612244898,0.485,0.448129251700681,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,19,1,18,0.0526315789473684,0.0512278171991882,10,1,0,0,427,18,409,0.0421545667447307,0.00972424951768459,81,18,0.962962962962963,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,103322.896644492,88254.9742171703,0,0,0,2870.080462347,0,78927.2127145426,0,0,0,0,3587.60057793375,0,0,3.10369537141191,1.19379454876798
"Deer_132",132,"5/12/2021","Deer",132,2021,1.484,7.0175,64.5583333333333,NA,1.484,0,6.17714285714286,6.12916666666667,22.4444444444444,22.2222222222222,22.3650793650794,6.46281818181818,NA,0.555714285714286,0.275898931000972,0.559625,0.303513605442177,0.559625,0.303513605442177,0.555,0.286224489795919,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,337,0,337,0,0,62,0,0.32258064516129,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66729.3707495678,20808.0833520158,0,0,717.520115586751,0,111215.617915946,83949.8535236498,0,0,0,0,717.520115586751,717.520115586751,0,3.33867858580295,1.30374193079126
"Deer_139",139,"5/19/2021","Deer",139,2021,1.502,6.914,67.8,NA,1.502,0,7.12666666666667,6.972,23.3333333333333,22.4444444444444,23.0925925925926,6.46281818181818,NA,1.75,0.696915422885572,1.127245,0.50932,1.127245,0.50932,1.75,0.696915422885572,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,310,6,304,0.0193548387096774,0.00782473928828793,79,3,1.07594936708861,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,4.70953542316298,4.45720015049274,NA,NA,4.58336778682786,0.178427982437685,0.0389294489851914,1.02709005485558,0,10045.2816182145,31929.6451436104,0,0,0,1435.0402311735,106192.977106839,21525.6034676025,0,0,0,0,1076.28017338013,358.760057793375,0,2.31483686353767,1.1206347581992
"Deer_146",146,"5/26/2021","Deer",146,2021,1.194,8.419,72.36,NA,1.194,0,9.75,9.526,27.3333333333333,27,27.2592592592593,6.46281818181818,NA,9.415,2.22945273631841,5.08922,1.19735313432836,5.08922,1.19735313432836,9.415,2.22945273631841,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,4,0,4,0,0,1,0,6,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,4.90189911815005,4.62915661190895,NA,NA,4.7655278650295,0.192858075680896,0.0404694046794126,0.760714434411484,0,132023.701267962,193012.911092836,0,717.520115586751,717.520115586751,0,91842.5747951041,41616.1667040315,0,0,0,0,11480.321849388,28700.80462347,0,3.80063838276366,1.50668791633402
"Deer_153",153,"6/2/2021","Deer",153,2021,1.705,9.062,73.55,NA,1.705,0,10.8566666666667,10.345,26.2777777777778,24.0555555555556,25.4722222222222,NA,NA,12.585,2.90606965174129,14.677995,3.38243164179104,14.677995,3.38243164179104,13.28375,3.0384328358209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,240369.238721561,154266.824851151,0,1793.80028896688,1793.80028896688,7175.20115586751,209874.633809125,23319.4037565694,0,0,0,0,5381.40086690063,0,0,3.28468027626985,1.3186361042196
"Deer_174",174,"6/23/2021","Deer",174,2021,1.52,8.57166666666667,81.475,NA,1.52,0,10.4183333333333,9.46916666666667,26.1111111111111,25.7222222222222,26.0185185185185,6.46281818181818,NA,1.91,8.96686567164179,1.92344,10.0963710447761,1.92344,10.0963710447761,1.84875,9.03917910447761,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,6,0,6,0,0,3,0,1.33333333333333,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,5.79613887882986,5.20059191737342,NA,NA,5.49836539810164,0.421115294960894,0.0765891795962284,0.767903634104336,0,11719.4952212503,35636.8324074753,0,239.17337186225,0,0,55727.3956439043,2152.56034676025,0,0,0,0,1674.21360303575,0,0,2.53984966211941,1.1055441861299
"Deer_194",194,"7/13/2021","Deer",194,2021,1.59,8.85916666666667,78.8416666666667,NA,1.59,0,9.17833333333333,8.51083333333333,28,27.6666666666667,27.9166666666667,6.46281818181818,NA,1.31166666666667,6.03034825870647,1.522175,6.90873910447761,1.522175,6.90873910447761,1.3375,6.07305970149254,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,1,0,1,0,0,1,0,9,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17041.1027451853,0,0,1255.66020227681,179.380028896688,8251.48132924763,1614.42026007019,0,0,0,0,0,0,0,2.21469127040454,0.999206226280722
"Deer_216",216,"8/4/2021","Deer",216,2021,1.496,7.02416666666667,81,NA,1.496,0,7.05625,7.00166666666667,28.1666666666667,27.9444444444444,28.0833333333333,6.46281818181818,NA,2.77,2.68125,2.71032,2.592215,2.71032,2.592215,2.77,2.68125,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,14,0,14,0,0,8,0,0.625,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,143.50402311735,3121.21250280236,0,0,0,251.132040455363,0,430.51206935205,0,0,0,0,107.628017338013,0,0,1.63978425581097,0.829596935112146
"Deer_238",238,"8/26/2021","Deer",238,2021,1.473,8.685,65.5,NA,1.473,0,8.71166666666667,8.529,29.5555555555556,29.5,29.537037037037,6.46281818181818,NA,3.89166666666667,5.65833333333333,4.089925,5.752065,4.089925,5.752065,3.93375,5.64625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1399.16422539416,0,0,0,1148.0321849388,107.628017338013,430.51206935205,0,0,0,0,2188.43635253959,0,0,3.36641221374046,1.33735916827595
